Sum of home r,Sum of away r
-1.1450501170578594e-12,-9.005627470733073e-13
-1.1450501170578594e-12,-9.005627470733073e-13
-2.9128848713071087e-12,-6.28754904838664e-12
-2.9128848713071087e-12,-6.28754904838664e-12
-1.503358128970519e-12,-2.8296984055819762e-11
-1.7975004874763158e-13,-1.1030957017940943e-11
-1.052999771626844e-12,-4.940417197634089e-12
-1.052999771626844e-12,-4.940417197634089e-12
-1.8001409988693283e-12,-9.706181399891417e-12
-2.5171666312790326e-11,-9.706181399891417e-12
-3.064186455606389e-12,-3.4926294757787186e-12
-1.5463361939377826e-12,-3.4926294757787186e-12
-2.6489034804004846e-11,-1.4051948312083541e-11
-2.5018656364045113e-11,-1.4051948312083541e-11
-2.5018656364045113e-11,-1.0443028989150417e-11
-2.5018656364045113e-11,-1.0443028989150417e-11
-2.5018656364045113e-11,-1.0443028989150417e-11
-2.6522517072815105e-11,-3.4926294757787186e-12
-4.884706314233923e-12,-1.3293052524770093e-11
-1.7975004874763158e-13,-4.940417197634089e-12
-1.7975004874763158e-13,-4.940417197634089e-12
-2.5502028049889557e-11,-9.706181399891417e-12
-2.5502028049889557e-11,-9.706181399891417e-12
-3.5171959949001873e-12,-2.3832189865452812e-11
-2.3606281541126462e-12,-2.3832189865452812e-11
-2.8368287561111326e-12,-4.940417197634089e-12
-4.927684379201187e-12,-7.211823041591771e-12
-4.927684379201187e-12,-7.211823041591771e-12
-4.927684379201187e-12,-2.8296984055819762e-11
-3.1421365057211593e-12,-2.8296984055819762e-11
-3.1421365057211593e-12,-2.8296984055819762e-11
-3.1421365057211593e-12,-2.8296984055819762e-11
-3.1421365057211593e-12,-2.8296984055819762e-11
-1.9076186148188485e-12,-8.380118450580742e-12
-1.1208885864113296e-12,-9.118253371100891e-12
-1.5463361939377826e-12,-5.533711248331623e-12
-1.5463361939377826e-12,-8.614058855356077e-12
-1.5463361939377826e-12,-8.614058855356077e-12
-1.503358128970519e-12,-2.6575552681637193e-11
-3.1421365057211593e-12,-3.4926294757787186e-12
-2.6680427571757756e-11,-1.3831015553521778e-11
-1.503358128970519e-12,-2.6917104474758482e-11
-3.1421365057211593e-12,-6.554705565056086e-12
-3.1421365057211593e-12,-5.22992994700656e-12
-3.1421365057211593e-12,-5.22992994700656e-12
-4.736291611448276e-12,-9.404729100675762e-12
-2.4454412367700123e-11,-6.3995318315777165e-12
-2.858804134954864e-12,-6.732821631873685e-12
-1.8296685647040783e-12,-5.764035319736401e-12
-1.8296685647040783e-12,-5.764035319736401e-12
-1.8296685647040783e-12,-5.764035319736401e-12
-2.516707106683076e-11,-3.686532193202625e-11
-1.8296685647040783e-12,-3.691206001637456e-12
-1.1450501170578594e-12,-4.901487689268553e-13
-2.647166663186117e-11,-2.280442328134588e-12
-1.5938080156466564e-12,-6.554705565056086e-12
-2.6522517072815105e-11,-3.55181900812737e-11
-6.240152320218268e-12,-5.764035319736401e-12
-1.0933266546439849e-12,-8.079953482626236e-12
-1.3677198378036792e-13,-8.344523787479149e-12
-2.3304957274964187e-12,-8.079953482626236e-12
-2.3304957274964187e-12,-8.079953482626236e-12
-2.524502111694553e-11,-3.269052277835705e-11
-7.528900043224669e-12,4.9333324446301944e-12
-7.083029221119285e-12,6.554442292498881e-12
-2.76162101576774e-12,6.554442292498881e-12
-2.4492915096609364e-12,8.072687686838369e-12
-4.732885450774735e-12,6.621347396861516e-12
-4.664198406116801e-13,8.01909173745195e-12
-4.664198406116801e-13,1.0032537396633854e-11
-3.6571762802926726e-12,2.4058677810348622e-12
-7.528900043224669e-12,4.9333324446301944e-12
-6.043064400130705e-12,1.5236666502061944e-13
-6.043064400130705e-12,1.5236666502061944e-13
-6.043064400130705e-12,1.5236666502061944e-13
-2.0487605134197036e-13,8.072687686838369e-12
-2.76162101576774e-12,1.0032537396633854e-11
-2.76162101576774e-12,1.0032537396633854e-11
-7.528900043224669e-12,4.039673618423314e-12
-3.9351271527549e-12,2.919886785448291e-12
-2.4492915096609364e-12,6.663856694340481e-13
-1.5503478458433947e-12,1.8306454690110576e-12
-1.5503478458433947e-12,1.8306454690110576e-12
-1.3592105761557817e-12,9.11633574102435e-14
-1.3592105761557817e-12,9.11633574102435e-14
-3.938774788333902e-12,6.059242027656465e-12
-1.7503688047051066e-12,0.0
-5.196239368760011e-12,2.7083312801737594e-12
-5.196239368760011e-12,2.7083312801737594e-12
-3.0854839905173466e-12,3.4670175998392423e-12
-2.6396131684119625e-12,6.929850421014716e-12
-3.9351271527549e-12,4.9333324446301944e-12
-7.433867605700402e-12,4.9333324446301944e-12
1.2662506693818246e-13,5.484019715632661e-12
-3.125438223090026e-12,3.8357910638042307e-13
-3.9351271527549e-12,1.5236666502061944e-13
-3.9351271527549e-12,1.5236666502061944e-13
-3.9351271527549e-12,1.5236666502061944e-13
-2.76162101576774e-12,1.0032537396633854e-11
-2.76162101576774e-12,1.0032537396633854e-11
-6.043064400130705e-12,5.484019715632661e-12
-3.9351271527549e-12,2.4058677810348622e-12
1.2662506693818246e-13,9.11633574102435e-14
1.2662506693818246e-13,9.11633574102435e-14
-2.9825166460696285e-12,1.1079114662275612e-11
-2.9825166460696285e-12,1.075341651250699e-11
-2.9825166460696285e-12,1.075341651250699e-11
-2.4492915096609364e-12,9.11633574102435e-14
-7.528900043224669e-12,8.072687686838369e-12
-7.528900043224669e-12,8.072687686838369e-12
-2.76162101576774e-12,2.3446644734244863e-12
-2.76162101576774e-12,2.3446644734244863e-12
1.2662506693818246e-13,2.6798313286159516e-12
1.2662506693818246e-13,1.0460254912274996e-12
-5.165503820751082e-12,7.505072733038522e-12
-2.76162101576774e-12,1.0032537396633854e-11
-2.8874842085453615e-12,4.5806634588491576e-12
-5.196239368760011e-12,2.442842466345371e-12
-7.528900043224669e-12,2.4058677810348622e-12
-7.528900043224669e-12,2.4058677810348622e-12
-2.76162101576774e-12,1.0032537396633854e-11
-2.76162101576774e-12,1.0032537396633854e-11
-2.76162101576774e-12,1.0032537396633854e-11
-2.76162101576774e-12,1.0032537396633854e-11
-2.9825166460696285e-12,6.793795399272828e-12
-3.840094715230634e-12,4.471674921588864e-12
-3.840094715230634e-12,4.471674921588864e-12
-2.76162101576774e-12,1.1846232509469599e-11
-2.8566534532920075e-12,9.291529567043811e-12
-2.8566534532920075e-12,4.039673618423314e-12
-5.103830248548147e-13,-4.228556470031852e-13
-3.840094715230634e-12,4.471674921588864e-12
-3.840094715230634e-12,4.471674921588864e-12
-1.541868282864693e-12,1.1846232509469599e-11
-5.987562538150961e-12,1.8306454690110576e-12
-5.196239368760011e-12,2.7083312801737594e-12
-5.565990719980626e-13,1.3006688333658386e-12
-5.565990719980626e-13,1.3006688333658386e-12
-5.565990719980626e-13,1.3006688333658386e-12
-2.76162101576774e-12,1.0212426672081147e-11
-2.751150847594779e-12,9.11633574102435e-14
-2.751150847594779e-12,9.11633574102435e-14
-5.952051503088705e-13,9.11633574102435e-14
-3.381862193231402e-12,5.348434357566398e-12
-3.381862193231402e-12,5.348434357566398e-12
-1.6391789229679053e-12,1.8445668091619072e-13
-4.565838498391523e-12,2.8935855888288526e-13
-4.565838498391523e-12,2.8935855888288526e-13
-4.565838498391523e-12,2.8935855888288526e-13
-1.0241579090153607e-11,-1.889253337148563e-12
-7.359091831619559e-12,2.3045948931491294e-12
-2.7640214731530614e-12,2.3676567035105808e-11
-2.7640214731530614e-12,2.0754741720816478e-11
-2.7640214731530614e-12,2.0754741720816478e-11
-2.7640214731530614e-12,2.0754741720816478e-11
-2.0842800755626352e-12,-1.889253337148563e-12
-2.0842800755626352e-12,-1.889253337148563e-12
-1.461873013253502e-13,2.2688988661123703e-11
2.144306191680109e-11,2.2688988661123703e-11
2.3258521711609366e-11,2.3045948931491294e-12
-2.839313329109133e-12,2.0754741720816478e-11
1.2741415114279032e-12,2.2688988661123703e-11
-3.359294088100934e-12,-2.8914465166525102e-11
3.319638246389089e-13,4.499360315866149e-14
3.319638246389089e-13,4.499360315866149e-14
3.319638246389089e-13,1.4465183430340217e-12
2.4850503350533665e-12,1.4465183430340217e-12
2.4850503350533665e-12,1.4465183430340217e-12
3.319638246389089e-13,-1.6777890173795535e-12
-2.839313329109133e-12,1.3787494773263506e-12
5.191082578814054e-13,2.3045948931491294e-12
-1.2657822990355152e-11,2.3333946084811243e-11
6.123018032540353e-12,4.499360315866149e-14
1.2940887673385157e-11,2.3045948931491294e-12
5.191082578814054e-13,-1.925867174051567e-11
5.191082578814054e-13,-1.925867174051567e-11
-3.5046088883158886e-12,1.4465183430340217e-12
-8.725011103956671e-16,4.499360315866149e-14
2.103627993144093e-11,4.499360315866149e-14
5.191082578814054e-13,1.4465183430340217e-12
5.191082578814054e-13,1.4465183430340217e-12
5.191082578814054e-13,1.4465183430340217e-12
3.0896013062361777e-12,-1.925867174051567e-11
-1.2657822990355152e-11,-4.580991680225161e-12
2.4013554965155863e-11,-1.925867174051567e-11
5.191082578814054e-13,1.4465183430340217e-12
-1.2657822990355152e-11,2.0950692902360035e-11
-1.2657822990355152e-11,2.0950692902360035e-11
3.7646320995499785e-12,2.319846730339502e-11
-4.230694289075889e-13,4.499360315866149e-14
2.4013554965155863e-11,-1.925867174051567e-11
5.191082578814054e-13,2.2457772996803535e-12
-1.2657822990355152e-11,2.1612818270931586e-11
-1.2657822990355152e-11,-1.407538105547637e-12
5.191082578814054e-13,1.4465183430340217e-12
-1.421201313863649e-12,2.934331602887269e-11
-2.839313329109133e-12,2.4270923537969688e-11
2.4013554965155863e-11,-1.719580277061727e-12
-3.5046088883158886e-12,9.496027485937468e-13
-3.5046088883158886e-12,9.496027485937468e-13
-6.460458287316314e-12,1.3753802513127171e-13
-9.299401403364613e-12,8.248255320461794e-12
4.509930118989431e-12,-3.4332266800580576e-12
-2.839313329109133e-12,1.3787494773263506e-12
5.191082578814054e-13,3.380765283341246e-12
-9.299401403364613e-12,8.248255320461794e-12
2.3258521711609366e-11,2.4270923537969688e-11
3.319638246389089e-13,-2.936512621532764e-11
1.2741415114279032e-12,8.75773396273311e-12
2.3258521711609366e-11,2.4270923537969688e-11
6.828174265904405e-13,2.6364009376998764e-11
-6.531104131081339e-12,8.024864355078919e-13
-1.6840640403172042e-12,8.024864355078919e-13
-2.839313329109133e-12,7.543275103535267e-13
-9.299401403364613e-12,5.863347331352029e-12
-9.299401403364613e-12,5.863347331352029e-12
-2.839313329109133e-12,-4.649680459288934e-12
-2.839313329109133e-12,-4.649680459288934e-12
2.766982543476749e-12,2.9133112560844347e-11
2.766982543476749e-12,2.9133112560844347e-11
2.766982543476749e-12,2.9133112560844347e-11
4.268138343183386e-11,5.572130958588788e-12
1.8754841067138072e-11,1.03156608019964e-12
4.297452975508549e-12,-4.315587871023469e-12
4.297452975508549e-12,-4.315587871023469e-12
4.297452975508549e-12,-4.315587871023469e-12
1.9043313108421108e-11,3.995857055874517e-12
4.3939670014536597e-11,1.424630186073957e-11
4.3939670014536597e-11,1.424630186073957e-11
4.297452975508549e-12,1.03156608019964e-12
1.0029327014285302e-11,2.054451457588792e-12
1.792222474685395e-11,1.424630186073957e-11
1.792222474685395e-11,1.424630186073957e-11
4.477228633482072e-11,2.9729716784853653e-12
4.477228633482072e-11,2.9729716784853653e-12
9.889539496650952e-12,1.598174412125212e-11
9.889539496650952e-12,1.598174412125212e-11
1.7520126066904374e-11,3.820449459279718e-12
2.31471113753069e-11,-3.1266990426434424e-12
3.7069272028337864e-11,-4.179025234188872e-12
3.7069272028337864e-11,-4.179025234188872e-12
1.8975405063129984e-11,1.4986939591565287e-11
9.74755143866513e-12,2.697146680843827e-12
1.0029327014285302e-11,3.995857055874517e-12
1.0029327014285302e-11,5.261446507620797e-12
4.3939670014536597e-11,1.424630186073957e-11
4.3939670014536597e-11,1.424630186073957e-11
4.92123493132151e-12,1.598174412125212e-11
4.271947592415789e-12,7.241230989599146e-13
4.3939670014536597e-11,1.424630186073957e-11
1.9043313108421108e-11,2.054451457588792e-12
4.297452975508549e-12,2.9729716784853653e-12
8.354612105629131e-12,-6.2569934693091945e-12
4.3939670014536597e-11,1.424630186073957e-11
1.9043313108421108e-11,3.995857055874517e-12
1.9043313108421108e-11,3.995857055874517e-12
2.31471113753069e-11,2.468392666957222e-12
2.31471113753069e-11,2.468392666957222e-12
2.31471113753069e-11,-3.255987946885577e-12
2.31471113753069e-11,-3.255987946885577e-12
3.678749645271769e-11,4.370681846034468e-12
3.678749645271769e-11,4.305882976630743e-12
1.792222474685395e-11,1.8976725561872007e-11
1.792222474685395e-11,1.8976725561872007e-11
2.911210108135415e-12,-1.5733180014620838e-12
2.911210108135415e-12,-1.5733180014620838e-12
4.297452975508549e-12,-2.631886748325263e-12
4.297452975508549e-12,-2.631886748325263e-12
9.740854973002265e-12,-2.175563693598999e-12
9.740854973002265e-12,-2.175563693598999e-12
4.5060758376103756e-11,6.628514577288486e-12
4.297452975508549e-12,-4.0605122176684116e-12
2.31471113753069e-11,-1.729125329349285e-12
3.8455514895711e-11,1.5201265322461327e-11
1.4453605351172e-11,6.640100322104876e-12
1.4453605351172e-11,6.640100322104876e-12
1.8754841067138072e-11,-3.116862161882809e-12
2.73961826367789e-12,-3.8974762000715425e-12
8.768451135083793e-12,5.411902717357455e-12
8.768451135083793e-12,5.411902717357455e-12
8.768451135083793e-12,5.411902717357455e-12
4.5060758376103756e-11,4.2613393776188814e-12
1.792222474685395e-11,1.8976725561872007e-11
4.5060758376103756e-11,-9.099742418527195e-13
1.1903502206978475e-11,3.995857055874517e-12
1.1903502206978475e-11,3.995857055874517e-12
1.1903502206978475e-11,3.995857055874517e-12
1.0029327014285302e-11,1.469572536814815e-12
4.5060758376103756e-11,1.8976725561872007e-11
1.3420698256457081e-11,1.2537039686725701e-11
1.3420698256457081e-11,1.2537039686725701e-11
1.130200375248455e-11,1.496046968575568e-11
1.1121694074680262e-11,3.964556427781338e-12
1.1121694074680262e-11,3.964556427781338e-12
1.7975163792331863e-11,-8.117370936595759e-13
9.073077800807083e-12,1.598174412125212e-11
1.9649878700988034e-11,4.390628281861016e-12
1.9649878700988034e-11,-1.4993659652813205e-13
1.0194166162374242e-11,3.9070347659227406e-12
1.8528790339420875e-11,1.2869549001641433e-11
1.2320772964584434e-11,3.891898238450912e-12
1.2320772964584434e-11,3.891898238450912e-12
3.6726989132915955e-11,-4.067810023148993e-12
3.6726989132915955e-11,-4.067810023148993e-12
9.262797741063725e-12,1.574147348657861e-11
-5.17769199684008e-12,-5.2833278451609555e-11
-5.17769199684008e-12,-9.005685384198452e-11
7.40339573820092e-12,7.115439071044146e-13
7.40339573820092e-12,7.115439071044146e-13
8.225539299185365e-13,-1.652739330653818e-13
-7.865502844757775e-13,-1.652739330653818e-13
-2.995630937648779e-13,-8.1314448108368e-12
-1.403285394947372e-13,-1.573999885642755e-11
1.4982499893147967e-12,-1.573999885642755e-11
8.140305611063081e-12,-3.508016922149854e-11
8.748587318844303e-12,-8.355646061597081e-11
-4.109500515563214e-12,-8.348024409967425e-11
6.38374141002308e-12,-4.247301238109702e-11
4.988277795342593e-12,-6.352890028511607e-13
8.552872327786024e-12,-4.591084049161983e-11
8.552872327786024e-12,-4.591084049161983e-11
7.559456971943236e-12,-2.0361488435681458e-12
5.258559512816507e-12,-8.258206214675167e-11
5.258559512816507e-12,-8.258206214675167e-11
8.552872327786024e-12,-9.165112321121546e-12
8.552872327786024e-12,-8.110080698084015e-12
8.45695946774556e-12,-1.5334709557737422e-12
8.45695946774556e-12,-1.5334709557737422e-12
7.40339573820092e-12,3.6571568942496083e-13
8.225539299185365e-13,-5.991015789356507e-12
4.20001362546675e-12,-8.289609862767739e-12
4.20001362546675e-12,-7.970597115776413e-12
8.45695946774556e-12,-2.8532137833597973e-12
-1.2283288337686113e-12,-9.561547968966982e-12
8.552872327786024e-12,-1.5334709557737422e-12
8.552872327786024e-12,-5.9118545037265035e-12
-4.4011283666619565e-12,-5.280766936547897e-11
-4.4011283666619565e-12,-5.2833278451609555e-11
-5.298630862464281e-12,-9.561547968966982e-12
1.339015435044656e-12,-1.7524064071015758e-11
4.696649944243851e-12,-9.561547968966982e-12
5.258559512816507e-12,-6.352890028511607e-13
4.792562804284314e-12,-2.5885025788112734e-12
7.559456971943236e-12,-6.608980889817467e-13
7.559456971943236e-12,-6.608980889817467e-13
5.4739122456376075e-12,-1.690320625888692e-12
-4.240084975114524e-12,-4.0612540727770126e-11
-3.9156855345888724e-12,-4.0612540727770126e-11
3.799147448441527e-12,-4.0612540727770126e-11
1.4982499893147967e-12,-4.0612540727770126e-11
4.792562804284314e-12,-6.990927678687597e-12
6.50091108459348e-12,-2.1520583158603896e-13
7.494326440436267e-12,-1.5334709557737422e-12
-5.63714799287552e-12,-5.326345702436415e-11
7.494326440436267e-12,-7.698668557783671e-13
7.494326440436267e-12,-7.698668557783671e-13
-6.695693880225277e-12,-5.2833278451609555e-11
-4.240084975114524e-12,-7.749773730688072e-12
7.494326440436267e-12,-3.823924398054489e-11
-4.240084975114524e-12,-2.5885025788112734e-12
5.103848066832484e-12,-8.110080698084015e-12
7.494326440436267e-12,-2.5885025788112734e-12
2.4020844306805303e-12,-6.618910509250878e-12
2.4020844306805303e-12,-6.618910509250878e-12
6.50091108459348e-12,-2.1520583158603896e-13
6.50091108459348e-12,-2.1520583158603896e-13
-4.240084975114524e-12,-4.6256668709299284e-11
-3.691206001637456e-12,-1.521208711428654e-11
-3.146258541643586e-12,-2.9314040938406606e-12
-3.5859747599755377e-11,-3.189000600255976e-12
-8.332779918340408e-12,-1.7469996074905925e-10
-5.436366243254708e-12,7.032827594062179e-13
-5.436366243254708e-12,7.032827594062179e-13
-6.3154833630419136e-12,-1.834404787234113e-11
-3.146258541643586e-12,-3.910221493288054e-12
-3.146258541643586e-12,-3.910221493288054e-12
-3.146258541643586e-12,-1.166539403786901e-10
-3.5859747599755377e-11,-2.9314040938406606e-12
-7.266927004603526e-12,-1.521208711428654e-11
-5.749076065619581e-12,-7.607334371932467e-11
-3.691206001637456e-12,-1.521208711428654e-11
-6.091753312953134e-12,9.149732990173098e-14
-6.091753312953134e-12,9.149732990173098e-14
-6.091753312953134e-12,9.149732990173098e-14
-4.744621462200583e-12,9.149732990173098e-14
-7.814351329225e-12,-1.7451926230706085e-10
-6.091753312953134e-12,-6.084223470250541e-11
-6.091753312953134e-12,-6.084223470250541e-11
-1.5203426307221197e-11,-1.9014532256703428e-11
-1.5203426307221197e-11,-2.1196216658660165e-11
-5.480551241974503e-12,-1.834404787234113e-11
-5.480551241974503e-12,-1.834404787234113e-11
-7.096207916372132e-12,-1.834404787234113e-11
-3.19523878578369e-11,-5.855591360328438e-11
-3.146258541643586e-12,-1.774948690461763e-11
-2.3113264205761754e-12,-1.166539403786901e-10
-7.266927004603526e-12,-5.703984220138626e-14
-2.3113264205761754e-12,-9.974264500343777e-11
-1.870028349988136e-12,4.0833610773220215e-12
-1.870028349988136e-12,4.0833610773220215e-12
-1.870028349988136e-12,4.0833610773220215e-12
-6.481409228250039e-12,-2.2059766746691858e-11
-1.6075345962744819e-12,-1.3516769177391683e-12
-2.2765501521320104e-13,-3.2791233073867626e-14
-8.737070959161921e-12,-1.0149889310660493e-10
-2.3113264205761754e-12,-1.0124129660018961e-10
-3.5540546313976725e-11,-3.189000600255976e-12
-5.887047423542245e-12,-1.0124129660018961e-10
-4.526138122704867e-12,-1.521208711428654e-11
-5.161349956195851e-12,-2.9314040938406606e-12
-5.161349956195851e-12,-2.9314040938406606e-12
-4.744621462200583e-12,-1.1543816547233188e-10
-3.146258541643586e-12,-1.0149889310660493e-10
-7.266927004603526e-12,2.0055666421392893e-13
-2.6170211280362294e-11,2.0055666421392893e-13
-3.5859747599755377e-11,-6.073317536819321e-11
-2.3113264205761754e-12,-3.189000600255976e-12
-3.614273272608931e-12,-2.33684312611716e-12
-3.691206001637456e-12,4.608913662854964e-14
-2.4790331699301013e-11,-1.9852326017173248e-11
-4.526138122704867e-12,-1.1187869477528306e-10
-4.526138122704867e-12,-1.1187869477528306e-10
-5.106917843200716e-12,-1.1187869477528306e-10
-9.056272244940573e-12,-8.26617756300841e-13
1.5801888329070163e-12,9.712437164370335e-12
-1.3440057555090854e-11,-1.494743730840351e-12
-1.9356590125223287e-12,2.082893390989603e-12
-1.9356590125223287e-12,2.082893390989603e-12
1.5801888329070163e-12,-1.494743730840351e-12
-1.2966436786327292e-11,-4.180850821853726e-12
-1.5920415120675695e-11,8.60158867198221e-12
-8.49817225168286e-12,1.100099082069359e-12
-8.49817225168286e-12,1.100099082069359e-12
1.7484860785534505e-12,1.100099082069359e-12
1.7484860785534505e-12,-4.180850821853726e-12
-1.3608354800737288e-11,1.2398544255383708e-11
-2.4766133575454733e-11,5.915481580968836e-12
-2.4766133575454733e-11,5.915481580968836e-12
-2.4766133575454733e-11,5.915481580968836e-12
-2.4766133575454733e-11,8.60158867198221e-12
-5.311009349280594e-12,2.082893390989603e-12
-1.3405704362345545e-11,2.1321618128166644e-11
1.5801888329070163e-12,-1.897436206991506e-10
-6.545088855581136e-12,5.915481580968836e-12
-8.449945206921267e-12,-6.5158291673504074e-12
-5.85597702953911e-13,2.2391585867080794e-11
-5.85597702953911e-13,2.389829843519903e-11
-1.7415308451510575e-11,9.333102728235797e-12
-6.779948376972207e-12,8.60158867198221e-12
-5.85597702953911e-13,2.5209005613570907e-11
1.7484860785534505e-12,-4.180850821853726e-12
-5.85597702953911e-13,-3.985421128214356e-12
-1.7415308451510575e-11,3.529341965762056e-11
-1.7415308451510575e-11,3.529341965762056e-11
-1.7415308451510575e-11,1.8951569295955127e-11
-6.779948376972207e-12,1.8951569295955127e-11
-6.779948376972207e-12,1.8951569295955127e-11
-7.318714870313903e-13,-1.5776459228705846e-12
-5.85597702953911e-13,2.5209005613570907e-11
-5.85597702953911e-13,2.458493046614416e-11
-1.7415308451510575e-11,-1.9562694171050872e-11
-6.779948376972207e-12,2.5457836878205404e-13
-1.3440057555090854e-11,1.2398544255383708e-11
-2.724649114103957e-11,-2.6968565013321407e-12
-2.724649114103957e-11,-2.6968565013321407e-12
-2.724649114103957e-11,-2.6968565013321407e-12
-2.724649114103957e-11,-1.909063431305667e-10
-2.724649114103957e-11,-1.7960789795725234e-10
1.7484860785534505e-12,2.210491141245919e-11
1.7484860785534505e-12,2.210491141245919e-11
-6.779948376972207e-12,-1.71549189657071e-11
-9.935928379808297e-12,-1.5776459228705846e-12
-9.935928379808297e-12,-1.5776459228705846e-12
-9.935928379808297e-12,2.70641849724326e-12
-1.223452758952144e-12,2.082893390989603e-12
-1.223452758952144e-12,2.082893390989603e-12
-1.9356590125223287e-12,2.082893390989603e-12
-1.9356590125223287e-12,2.082893390989603e-12
-1.9356590125223287e-12,2.082893390989603e-12
-1.9356590125223287e-12,2.082893390989603e-12
-5.213833635014313e-12,2.1321618128166644e-11
-2.9419708489953095e-12,-1.8894161183881783e-10
-1.4902141599403387e-11,-1.9518517100008886e-10
-6.779948376972207e-12,1.100099082069359e-12
-6.779948376972207e-12,1.100099082069359e-12
-6.779948376972207e-12,1.100099082069359e-12
-1.5920415120675695e-11,8.60158867198221e-12
-3.318415903492591e-12,5.915481580968836e-12
1.2748653097898884e-12,5.915481580968836e-12
1.7484860785534505e-12,5.915481580968836e-12
-2.4934430821101167e-11,-3.2274771909990102e-12
1.7484860785534505e-12,-4.180850821853726e-12
1.7484860785534505e-12,-4.180850821853726e-12
-1.3440057555090854e-11,-1.494743730840351e-12
-1.5920415120675695e-11,-2.6968565013321407e-12
-4.016504245234702e-12,-1.7528032168418397e-10
-6.779948376972207e-12,-2.7251251368529663e-11
1.7484860785534505e-12,2.528971020720685e-11
1.7484860785534505e-12,2.528971020720685e-11
1.7484860785534505e-12,2.528971020720685e-11
-2.7563262352502387e-11,-2.9941492197377816e-13
-2.7563262352502387e-11,-2.9941492197377816e-13
-2.9419708489953095e-12,2.6471840995499187e-11
-1.0048041067572055e-11,1.4109929640299648e-11
-1.1111526443435593e-11,2.5209005613570907e-11
-1.1111526443435593e-11,2.5209005613570907e-11
-1.1111526443435593e-11,2.5209005613570907e-11
-6.402732792802312e-12,-1.1115599368645818e-11
6.923295906532988e-13,-1.7398733522280928e-12
-5.272758741475112e-12,3.0897585401151435e-12
-1.2096956400403297e-12,-5.0772977396980755e-12
-9.892571282420214e-12,-3.904984400489409e-12
6.923295906532988e-13,-1.521056143367151e-12
1.2233064684741585e-11,-5.0772977396980755e-12
1.2233064684741585e-11,-5.0772977396980755e-12
1.726959619204361e-12,-6.350688035710388e-12
1.726959619204361e-12,3.0897585401151435e-12
4.755392692088081e-12,-1.1115599368645818e-11
1.2233064684741585e-11,-7.788200327826024e-12
4.498914437722698e-14,-3.639785447582439e-12
-9.766350356818143e-13,2.71649036664868e-12
1.729077427306777e-11,-4.8078845171929725e-12
5.790022720639143e-12,-3.639785447582439e-12
-5.272758741475112e-12,3.377271506638432e-12
-6.402732792802312e-12,-1.7398733522280928e-12
1.9232783045421058e-11,-9.706212167198556e-12
6.923295906532988e-13,1.189846444760798e-12
1.9232783045421058e-11,-3.1773856443437296e-12
1.9232783045421058e-11,-3.1773856443437296e-12
1.726959619204361e-12,-3.1773856443437296e-12
-6.402732792802312e-12,-9.787731346808282e-12
-1.2096956400403297e-12,-3.1773856443437296e-12
-1.2096956400403297e-12,-3.1773856443437296e-12
1.8198153016869996e-11,-6.350688035710388e-12
1.9232783045421058e-11,-4.336845581191486e-12
1.9232783045421058e-11,-4.336845581191486e-12
1.726959619204361e-12,1.189846444760798e-12
-6.402732792802312e-12,-3.1773856443437296e-12
-4.500016424198943e-12,-9.037681140021361e-12
-4.500016424198943e-12,-9.037681140021361e-12
5.790022720639143e-12,-5.969807412081404e-12
-1.3559384898922408e-11,-3.304102547758724e-12
1.9232783045421058e-11,-8.768157245991315e-12
2.5302645047444596e-11,3.0897585401151435e-12
2.5302645047444596e-11,3.0897585401151435e-12
5.790022720639143e-12,3.0897585401151435e-12
-6.402732792802312e-12,-8.669660461024014e-12
-7.437362821353375e-12,-1.0333522886674915e-11
-5.272758741475112e-12,3.0897585401151435e-12
4.755392692088081e-12,-6.713821528254985e-12
-5.272758741475112e-12,1.189846444760798e-12
5.790022720639143e-12,-2.108031468250363e-12
5.790022720639143e-12,-2.108031468250363e-12
1.8198153016869996e-11,-1.3015276191599339e-11
5.790022720639143e-12,-7.006359118255946e-12
-5.272758741475112e-12,3.0897585401151435e-12
-7.437362821353375e-12,-1.3280475144506309e-11
5.790022720639143e-12,-3.033009536946471e-12
5.790022720639143e-12,-3.033009536946471e-12
-5.272758741475112e-12,3.0897585401151435e-12
-5.750665115786954e-12,3.0897585401151435e-12
-5.750665115786954e-12,3.0897585401151435e-12
5.790022720639143e-12,-3.5849422277816286e-12
1.726959619204361e-12,1.189846444760798e-12
1.726959619204361e-12,1.189846444760798e-12
1.8198153016869996e-11,-7.006359118255946e-12
-5.272758741475112e-12,1.189846444760798e-12
-5.272758741475112e-12,1.189846444760798e-12
-1.3559384898922408e-11,-9.726746976038947e-12
-1.3559384898922408e-11,-9.726746976038947e-12
-6.402732792802312e-12,-2.3955444347736513e-12
-5.272758741475112e-12,-1.4337561659521242e-11
5.790022720639143e-12,-4.295456530127997e-12
-1.8852213027715044e-12,-6.853138669858999e-12
-1.8852213027715044e-12,-7.006359118255946e-12
-1.9802792824154768e-13,-7.006359118255946e-12
-5.972267132253936e-11,2.4058677810348622e-12
-5.972267132253936e-11,2.4058677810348622e-12
-7.827017724075332e-12,2.7083312801737594e-12
-7.827017724075332e-12,3.3212997311612817e-12
-4.776723442944753e-11,3.226496756080036e-12
-4.776723442944753e-11,3.226496756080036e-12
-6.34493248051659e-11,6.1974680957449675e-12
-7.069652895874486e-12,1.5236666502061944e-13
